DateG,DateH,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Comments,Match,Event,Effect on City,Link Source,Pay Day,days till next payday,days after payday,days after school,days before school,Semesters
07/03/2023,15/08/1444,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,23,24,"Vacation	",Vacation,
08/03/2023,16/08/1444,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,22,23,"Vacation	",Vacation,
09/03/2023,17/08/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Ittihad vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,21,22,"Vacation	",Vacation,
10/03/2023,18/08/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,21,"Vacation	",Vacation,
11/03/2023,19/08/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,19,20,"Vacation	",Vacation,
12/03/2023,20/08/1444,Sunday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Flag Day is a observance in Saudi Arabia,Preimer League,FALSE,FALSE,FALSE,FALSE,18,19,1,102,3 - 1444
13/03/2023,21/08/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,17,18,2,101,
14/03/2023,22/08/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,16,17,3,100,
15/03/2023,23/08/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,Preimer League,FALSE,FALSE,FALSE,FALSE,15,16,4,99,
16/03/2023,24/08/1444,Thursday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,14,15,5,98,
17/03/2023,25/08/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,13,14,6,97,
18/03/2023,26/08/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,12,13,7,96,
19/03/2023,27/08/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Preimer League, La liga",FALSE,FALSE,FALSE,FALSE,11,12,8,95,
20/03/2023,28/08/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,11,9,94,
21/03/2023,29/08/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,March Equinox in Saudi Arabia (Riyadh),,FALSE,FALSE,FALSE,FALSE,9,10,10,93,
22/03/2023,30/08/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,9,11,92,
23/03/2023,1/9/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,8,12,91,
24/03/2023,2/9/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ramadan is a period of prayer, reflection and fasting for many Muslims worldwide. It is the ninth month in the Islamic calendar.",,FALSE,FALSE,FALSE,FALSE,6,7,13,90,
25/03/2023,3/9/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,6,14,89,
26/03/2023,4/9/1444,Sunday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,4,5,15,88,
27/03/2023,5/9/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,4,16,87,
28/03/2023,6/9/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,3,17,86,
29/03/2023,7/9/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,2,18,85,
30/03/2023,8/9/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,28,1,19,84,
31/03/2023,9/9/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,0,20,83,
01/04/2023,10/9/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,26,29,21,82,
02/04/2023,11/9/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,25,28,22,81,
03/04/2023,12/9/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,24,27,23,80,
04/04/2023,13/09/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,23,26,24,79,
05/04/2023,14/09/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,22,25,25,78,
06/04/2023,15/09/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,24,26,77,
07/04/2023,16/09/1444,Friday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,23,27,76,
08/04/2023,17/09/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,19,22,28,75,
09/04/2023,18/09/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,18,21,29,74,
10/04/2023,19/09/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,20,30,73,
11/04/2023,20/09/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,16,19,31,72,
12/04/2023,21/09/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,15,18,32,71,
13/04/2023,22/09/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,17,33,70,
14/04/2023,23/09/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,16,34,69,
15/04/2023,24/09/1444,Saturday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Preimer League,FALSE,FALSE,FALSE,FALSE,12,15,35,68,
16/04/2023,25/09/1444,Sunday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Preimer League,FALSE,FALSE,FALSE,FALSE,11,14,36,67,
17/04/2023,26/09/1444,Monday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Preimer League,FALSE,FALSE,FALSE,FALSE,10,13,37,66,
18/04/2023,27/09/1444,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Al Hilal vs Al Nassr, Al Awwal Park","UEFA CL, KSA League",FALSE,FALSE,FALSE,FALSE,9,12,38,65,
19/04/2023,28/09/1444,Wednesday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,8,11,39,64,
20/04/2023,29/09/1444,Thursday,Riyadh,Eid al-Fitr Holiday,"Eid al-Fitr is a holiday to mark the end of the Islamic month of Ramadan, during which Muslims fast during the hours of daylight.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,10,40,63,
21/04/2023,1/10/1444,Friday,Riyadh,Eid al-Fitr Holiday,"Eid al-Fitr is a holiday to mark the end of the Islamic month of Ramadan, during which Muslims fast during the hours of daylight.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,6,9,41,62,
22/04/2023,2/10/1444,Saturday,Riyadh,Eid al-Fitr Holiday,"Eid al-Fitr is a holiday to mark the end of the Islamic month of Ramadan, during which Muslims fast during the hours of daylight.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,5,8,42,61,
23/04/2023,3/10/1444,Sunday,Riyadh,Eid al-Fitr Holiday,Eid al-Fitr Holiday is a national holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Preimer League, La liga, KSA League",FALSE,FALSE,FALSE,FALSE,4,7,43,60,
24/04/2023,4/10/1444,Monday,Riyadh,Eid al-Fitr Holiday,Eid al-Fitr Holiday is a national holiday in Saudi Arabia,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,6,44,59,
25/04/2023,5/10/1444,Tuesday,Riyadh,Eid al-Fitr Holiday,Eid al-Fitr Holiday is a national holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,2,5,45,58,
26/04/2023,6/10/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,1,4,46,57,
27/04/2023,7/10/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,TRUE,31,3,47,56,
28/04/2023,8/10/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,2,48,55,
29/04/2023,9/10/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,1,49,54,
30/04/2023,10/10/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,0,50,53,
01/05/2023,11/10/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,30,51,52,
02/05/2023,12/10/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,26,29,52,51,
03/05/2023,13/10/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,28,53,50,
04/05/2023,14/10/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,27,54,49,
05/05/2023,15/10/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,26,55,48,
06/05/2023,16/10/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,22,25,56,47,
07/05/2023,17/10/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,24,57,46,
08/05/2023,18/10/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,23,58,45,
09/05/2023,19/10/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,19,22,59,44,
10/05/2023,20/10/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,18,21,60,43,
11/05/2023,21/10/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,20,61,42,
12/05/2023,22/10/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,19,62,41,
13/05/2023,23/10/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,18,63,40,
14/05/2023,24/10/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,14,17,64,39,
15/05/2023,25/10/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,16,65,38,
16/05/2023,26/10/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Ittihad vs Al Nassr,"UEFA CL, KSA League",FALSE,FALSE,FALSE,FALSE,12,15,66,37,
17/05/2023,27/10/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,11,14,67,36,
18/05/2023,28/10/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,13,68,35,
19/05/2023,29/10/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,12,69,34,
20/05/2023,30/10/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,8,11,70,33,
21/05/2023,1/11/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,10,71,32,
22/05/2023,2/11/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,9,72,31,
23/05/2023,3/11/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,8,73,30,
24/05/2023,4/11/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,7,74,29,
25/05/2023,5/11/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,FALSE,3,6,75,28,
26/05/2023,6/11/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,2,5,76,27,
27/05/2023,7/11/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,La liga,FALSE,FALSE,FALSE,FALSE,1,4,77,26,
28/05/2023,8/11/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Preimer League,FALSE,FALSE,FALSE,TRUE,31,3,78,25,
29/05/2023,9/11/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,2,79,24,
30/05/2023,10/11/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,1,80,23,
31/05/2023,11/11/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,0,81,22,
01/06/2023,12/11/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,29,82,21,
02/06/2023,13/11/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,28,83,20,
03/06/2023,14/11/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,27,84,19,
04/06/2023,15/11/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,26,85,18,
05/06/2023,16/11/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,25,86,17,
06/06/2023,17/11/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,22,24,87,16,
07/06/2023,18/11/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,23,88,15,
08/06/2023,19/11/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,22,89,14,
09/06/2023,20/11/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,21,90,13,
10/06/2023,21/11/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,18,20,91,12,
11/06/2023,22/11/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,19,92,11,
12/06/2023,23/11/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,18,93,10,
13/06/2023,24/11/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,17,94,9,
14/06/2023,25/11/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,16,95,8,
15/06/2023,26/11/1444,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,15,96,7,
16/06/2023,27/11/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,14,97,6,
17/06/2023,28/11/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,11,13,98,5,
18/06/2023,29/11/1444,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,12,99,4,
19/06/2023,1/12/1444,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,11,100,3,
20/06/2023,2/12/1444,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,10,101,2,
21/06/2023,3/12/1444,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,9,102,1,
22/06/2023,4/12/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,June Solstice in Saudi Arabia (Riyadh),,FALSE,FALSE,FALSE,FALSE,6,8,"Vacation	",Vacation,
23/06/2023,5/12/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,7,"Vacation	",Vacation,
24/06/2023,6/12/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,6,"Vacation	",Vacation,
25/06/2023,7/12/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,5,"Vacation	",Vacation,
26/06/2023,8/12/1444,Monday,Riyadh,Eid al-Adha Holiday,Arafat Day is a national holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,2,4,"Vacation	",Vacation,
27/06/2023,9/12/1444,Tuesday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,3,"Vacation	",Vacation,
28/06/2023,10/12/1444,Wednesday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,2,"Vacation	",Vacation,
29/06/2023,11/12/1444,Thursday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,1,"Vacation	",Vacation,
30/06/2023,12/12/1444,Friday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,0,"Vacation	",Vacation,
01/07/2023,13/12/1444,Saturday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,30,"Vacation	",Vacation,
02/07/2023,14/12/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,29,"Vacation	",Vacation,
03/07/2023,15/12/1444,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,28,"Vacation	",Vacation,
04/07/2023,16/12/1444,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,27,"Vacation	",Vacation,
05/07/2023,17/12/1444,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,26,"Vacation	",Vacation,
06/07/2023,18/12/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,22,25,"Vacation	",Vacation,
07/07/2023,19/12/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,24,"Vacation	",Vacation,
08/07/2023,20/12/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,23,"Vacation	",Vacation,
09/07/2023,21/12/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,22,"Vacation	",Vacation,
10/07/2023,22/12/1444,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,18,21,"Vacation	",Vacation,
11/07/2023,23/12/1444,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,20,"Vacation	",Vacation,
12/07/2023,24/12/1444,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,19,"Vacation	",Vacation,
